x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,y
0.9600287949168911,0.3340980728110816,0.44701013195935946,0.18821886962178702,0.6236882154705795,0.38077868452808183,0.4195468753252407,0.5472008156997568,0.8659190653461223,0.4655200808794965,0.4102676552073956,0.38758793766352184,0.29464160944817586,0.07539227971241924,0.6093173095829348,0.9977869325000006,0.3105085313852046,0.5433121187602,0.8156454238333561,0.210217842400803,0.6196534153271128,0.4554747783842936,0.5021321069128013,0.8192682530160816,0.1866076748409471,0.8695746540673523,0.7062660894018183,0.4849082759714941,0.0661313358147454,0.3160289245402761,0.6110167751159629,0.9203735815881264,0.16840790490787616,0.9926412802318061,0.34021091072243526,0.9597520866137124,0.725707901098854,0.48486129597856686,0.36998559322467806,1.0,-15.956334784669373
0.7555151355510258,0.338650877375953,0.1465550698968674,0.5421566333871297,0.17022480946264018,0.381184370926945,0.548830318611988,0.7842956283424427,0.24278091565224358,0.17343267234282733,0.7741065821636716,0.88288015119588,0.3832630819089826,0.26721827243203444,0.5906210668601094,0.06614201635723471,0.18215121597203088,0.854206815664593,0.9844234312364415,0.7704745826156301,0.692362904710544,0.8219862874254855,0.5316753962555797,0.18711530269097598,0.19103967798836918,0.7632387116530447,0.1786476197408946,0.4728349610544218,0.8296659660848932,0.35973012588114217,0.5141066230374313,0.23390158777557446,0.4142291833139353,0.7687479591374479,0.3541060564305375,0.7944977632698306,0.4321614196120015,0.9840181201541321,0.8471452370749538,1.0,-21.67601112961755
0.8088454510406455,0.2917856132845563,0.01981178344734036,0.9730187164222716,0.8980687913936282,0.8229142667400814,0.47552844866409094,0.1955844629881096,0.36636070688395783,0.24172670773048166,0.3058247883498708,0.48770165418365496,0.607743443489445,0.1923276469817936,0.5968209405194651,0.33742575731632996,0.42716223366265427,0.1928789358940567,0.2740594773434323,0.307201256364921,0.48461674692016476,0.28857592872361226,0.5286401124302502,0.45283609089269894,0.01088248035300532,0.7567982257773469,0.6607989078331157,0.8690794705989459,0.17034519802054016,0.3412958260576803,0.19422255487462092,0.6948403776135631,0.4445597119733836,0.9734082756902865,0.7323220474150146,0.9520089954890191,0.7110266495569812,0.5779021887541836,0.31688780639402214,1.0,-2.2427003246457726
0.9881801741762396,0.9184819644979259,0.7003284019748497,0.6287815200366783,0.8576370048008604,0.5793257156975877,0.22807719091561662,0.8231305216753797,0.06289414027279538,0.08274543848172566,0.9483270087665457,0.4164371037720108,0.8578037409310829,0.9021923153738355,0.05094879056890955,0.3280973858326698,0.13570728014481115,0.5923124626894883,0.5964666185119115,0.4553903183571445,0.25316728700292657,0.6919265881839741,0.685357053978267,0.9550994305049828,0.017705908917429958,0.8901729810634508,0.6490320823137187,0.04196942021449801,0.1964342514686075,0.4753298022839715,0.24363613417195107,0.263155137833021,0.7356256481228267,0.5794776360222742,0.5480763308824721,0.38367745379644114,0.35137223338390866,0.18197192227348236,0.04112578851024096,1.0,-29.78270096843155
0.5378651660205239,0.15299221814086628,0.8108778002338168,0.8946328972191322,0.578755729807294,0.36154332808556466,0.504465770615205,0.20667079746852235,0.755578606432384,0.20387250277474145,0.8889777180530993,0.1370179885020908,0.31011995846134455,0.12114021247596707,0.1981889505945651,0.7227119634318417,0.6552610914972723,0.2829417230470209,0.13668845525551032,0.3116434073265528,0.30965637984928984,0.15497318640841218,0.544243948402477,0.9999415389948805,0.9303387487157332,0.7604343076969431,0.4804418569954054,0.33282943447307,0.5618192758298762,0.5404909076392806,0.3352558209511953,0.3188410257940757,0.5231866265299742,0.5350478662026641,0.0716036727669277,0.3458225181501665,0.17632665189073182,0.8224871589878537,0.845473727293285,1.0,-24.216469301843198
0.9501321008086535,0.5985689146947099,0.7632491531096417,0.07157939577911687,0.4445598473766261,0.8056616172162275,0.47456081468682376,0.9387827932598499,0.8013821915707958,0.750636518588167,0.4758927521879225,0.25335545195493947,0.15940624461752395,0.6689988582621067,0.04088284456080449,0.9028885792200849,0.7713850609360842,0.023308647560122187,0.9634973043663962,0.7390550368121236,0.2687020939519551,0.6230260821256277,0.9226031786812794,0.7368779402624004,0.792318711571351,0.4757682311623713,0.6386214787187208,0.5344899410528211,0.013809070475268581,0.8671180797067891,0.8542951477863495,0.06036078159445635,0.7206301801640981,0.8768373657655117,0.1330027373647621,0.5816697911766205,0.8260992260815464,0.5332079318639047,0.663681315124544,1.0,-35.43460234431536
0.3783139807345748,0.5982256274803097,0.19695838984183978,0.6746130159452528,0.9904046012327603,0.20172794992558352,0.8508811492886504,0.3848863500585198,0.9129185558076478,0.3440964524222704,0.7934765352121403,0.24323626598495696,0.32588803958696844,0.39616434615257623,0.25358333605029104,0.42231811959918975,0.8070131732712376,0.02653868121562597,0.038959636554453336,0.35144574080779545,0.776474199893646,0.5512818536863792,0.3673466974683869,0.4269447507484626,0.16337145109447127,0.956427830192029,0.30220999284012173,0.012287591239959927,0.5464186071786017,0.05516012279415916,0.2901146458739,0.12737488984867407,0.028884803005321147,0.9602798399623244,0.37689505140096746,0.03477593754553954,0.14646728797142894,0.085107566088237,0.8675443625758577,1.0,-22.52982000243896
0.5702143111118646,0.7199320955729099,0.06768030910514389,0.335213413125948,0.9072309750895494,0.18223693201519942,0.48354451982272384,0.16776713808107502,0.223597174746882,0.7957435761514086,0.17807514748087028,0.43495310757575945,0.5870015354619432,0.2240232856436737,0.28355192163909315,0.9222586619662045,0.08319879874235436,0.8541222786356732,0.8869967347176063,0.755450412875933,0.5327355559623395,0.411118097709516,0.25717599947123126,0.7083015044630036,0.017963393536132743,0.6071616925902594,0.03823376813559132,0.49822488381674834,0.8100551882598603,0.5858631081952469,0.8616591302600285,0.9404818787015102,0.8471558610605512,0.8296139619006876,0.8856076156298981,0.42280092481738496,0.39675401498292495,0.3998907691119289,0.2578971514666395,1.0,-17.550320492508604
0.8876277601029328,0.5549885870708883,0.21044780964041676,0.24406951217902983,0.28234366847894976,0.7934787080474572,0.15502679384433837,0.695760588637461,0.4225269811588278,0.3373429656873965,0.08701135252104741,0.5877900582168011,0.6795947582917511,0.8286298710327814,0.07781829481331048,0.19167714742232633,0.7594969529447945,0.4791746126197788,0.19539875090015324,0.09543317798127127,0.9813809463753943,0.1925206461767538,0.22389976528101474,0.7565018962881198,0.06676722221752329,0.4242098492440831,0.972362331446576,0.5205074545246594,0.6949300260086185,0.24717515838233917,0.319406655595706,0.3343717970635042,0.23188630414843936,0.1644410894336873,0.016530598670993935,0.007968510412964425,0.4967631710104675,0.2632619237387327,0.8793682517697533,1.0,-4.518229537534003
0.04312607514215794,0.7613203826308537,0.967360588132859,0.6938710892378436,0.6981854020644789,0.1405497689528209,0.06874586889463552,0.6330216046580787,0.5483189896954814,0.8764797022797104,0.19203778444733932,0.045589118420135244,0.3092060041038738,0.492696155155944,0.6043774012352391,0.9182433557271918,0.02725862222934272,0.17946938838822335,0.46372822869758223,0.9476781162471738,0.24358894021130062,0.5048095266518389,0.6652454150283729,0.12048743299502762,0.17752490480639915,0.4067106244421257,0.4381342814152587,0.45567547519349205,0.297342126473192,0.3534328603855892,0.9252343553400122,0.04922978554121271,0.5351624300009704,0.46130311158174553,0.9135983310897245,0.9187057541379127,0.8594277345693988,0.9310302102633116,0.27524328473499804,1.0,-38.62502462615056
0.26117897780578503,0.01103003817746906,0.04218155905084808,0.27299452632594245,0.26704800196044987,0.845778356037464,0.9824437531141365,0.40986500038896034,0.040056326241376006,0.7714301140233477,0.8453125467875144,0.27648057908131074,0.9811408438470359,0.48339979617755124,0.5907443647744798,0.17466007005491446,0.2781078701556916,0.23271699124018141,0.13576906008983347,0.967018375574914,0.48407394482401034,0.3869606080944529,0.5498665626255352,0.5962481927204171,0.37910489353601584,0.7567724811254974,0.396038053638226,0.42052184880790133,0.7155072093157138,0.09689440471706279,0.9374492080801096,0.30299798303704517,0.3663221433384146,0.958092288373656,0.8004668650932035,0.7173546040698483,0.15462266903346256,0.05375972721991373,0.8919514650559908,1.0,2.5507589790016354
0.3163955454197591,0.054018763711638496,0.6079400119008899,0.8112463635343574,0.3668471044125551,0.8655881510047556,0.6689569515308498,0.6192771555186242,0.4969684883632963,0.2891458658528101,0.09445411499620937,0.8190521937670432,0.840596126532769,0.11959356174634794,0.03368653865757942,0.5458589144610078,0.920484694708205,0.7602657970060381,0.6535224691834446,0.859731971384561,0.19496245576984306,0.17182621682435306,0.14780566326793598,0.5723858094969764,0.3418733349405012,0.6782301249184084,0.3342432619361747,0.6216357515619394,0.6090320975152506,0.6724638261038369,0.3355095603042295,0.7773583410161627,0.6968933116694412,0.35360746775473995,0.5895422022080816,0.5437917207618207,0.8956676057668171,0.6613187502038804,0.09214334011554959,1.0,-4.75091695388652
0.46972521282841073,0.4673424589183022,0.2183433276277218,0.15828650301573177,0.4463931101987595,0.8333882975859129,0.4431737904657581,0.9894584764544546,0.22942269045116337,0.21564367877829094,0.3163290520874673,0.6930687971595384,0.8950870008350492,0.38877445425567614,0.8621185027860752,0.3374730578828299,0.8557517443767266,0.29241264594960215,0.11015731159730413,0.7291197469495769,0.09780840808947022,0.6207478094218207,0.10818094117681509,0.4695078674720008,0.4575232582769009,0.3909802590024024,0.6702770919846855,0.6198757209743908,0.18290493053391665,0.754276645235159,0.13862464910691252,0.9385042259733883,0.4370634603683282,0.7973829435715925,0.6842924660426639,0.960643607881829,0.9094150445089626,0.09879755120542288,0.5278567246801437,1.0,5.426727178392845
0.007577304330270929,0.5726419838531744,0.7501466016021792,0.7007027610602741,0.8117425077340017,0.1572160655104493,0.14272517223120473,0.520867542566243,0.34342599165154664,0.47606355033014314,0.6373994764324968,0.177145251140007,0.22728036376511318,0.8283714283520835,0.24771468796389662,0.5984477121457145,0.6464072051091361,0.8209737002761833,0.9624518570524773,0.8142794175439987,0.30542622111718,0.3674348611639092,0.5916060090255661,0.15039631273432064,0.19149444427011897,0.9638399981711393,0.5937902750380682,0.6579334850526559,0.6056788507145927,0.7628925258544664,0.028427738851850792,0.9744608521484571,0.5013452853370624,0.8601306858480271,0.7952014087135129,0.8521318048112488,0.030995100601274084,0.8225993546072943,0.01019510963116843,1.0,-10.028969030260226
0.9873310527185233,0.5403757784905894,0.8945600266523693,0.4214602049243732,0.6467126570197986,0.6633363033009789,0.23865573106249116,0.8284046110331683,0.18928360570725522,0.7244664290510316,0.7652606757988523,0.14905504884788034,0.46776845687538005,0.8155318915270974,0.18779877757477026,0.3785575263704193,0.8262507839389682,0.3888253964282441,0.48172093791556214,0.24945592730977484,0.8916586588793475,0.7120297018847402,0.5584869809855979,0.09934948422247092,0.5812694922384207,0.4003536072838443,0.183760193333656,0.6322925205427383,0.8913915511354406,0.704034129527594,0.6122570149779416,0.6965565634731438,0.6292998895871946,0.8381087437974172,0.6857109916164235,0.3969545677323031,0.7977269794689993,0.02572163663170024,0.725943860679079,1.0,-33.058424353340826
0.9083619965733299,0.7735446222858733,0.7572743645868705,0.5107309664947364,0.515159757171856,0.2947915041850636,0.22236766973779454,0.2288786253100411,0.5682919457548435,0.5560025782034366,0.9410187166755807,0.8148780690266156,0.8063115618698834,0.01222856066149891,0.7315403211271054,0.30792073165571654,0.5604976699010241,0.36189900451981627,0.7245106502987073,0.24201024064198662,0.930999380330683,0.3949686861959464,0.0429517500043235,0.9615384584660974,0.15387040227183102,0.9043729881994087,0.2609506146134626,0.19314890187900124,0.7279175358446637,0.10967116892001039,0.9409262573999825,0.8261049944566491,0.914443903442194,0.07979368935709175,0.5080557753592214,0.5638415091720617,0.15358344894689513,0.19961244656872723,0.7092661966637878,1.0,-22.028420697254127
0.4356113880273127,0.6936877412266859,0.10454781078379782,0.4492095625459912,0.8885544863459588,0.9207161641193082,0.11957557470589886,0.6658367289119169,0.4720575364098283,0.830196272396337,0.5579531381083392,0.061385489648858704,0.06925480170400489,0.06807109697401847,0.623315582355909,0.8546038280707374,0.11073924418001269,0.8442340716615572,0.09217509479322328,0.0069960814818861294,0.13163893786306502,0.8154242900882632,0.7680552780794258,0.8235082207348257,0.9584304662640232,0.6548324180845909,0.7364449961319063,0.9541898110871054,0.5571748258557617,0.30518085125787964,0.23400575687348213,0.5253965939835331,0.8972726756097149,0.11083995819999504,0.38732550690126577,0.7496233125921936,0.9597446215009493,0.8653591219587724,0.3130526332390293,1.0,-14.779078189903556
0.6945243742964426,0.9346934811453449,0.24010459073149037,0.8331538599198952,0.8424472996910886,0.8571977707180956,0.021761877909058813,0.46803233051312665,0.25996397754537903,0.22841885567279552,0.11194097962758531,0.3703910475957589,0.9616800937156814,0.1611964403750119,0.12086573632921382,0.900435170085618,0.4069635337589822,0.17212751304479346,0.4877868645729635,0.20895279913205478,0.5934987318962724,0.6495416664807017,0.4640345263414811,0.1309357560314286,0.13132938653037296,0.8000299590387101,0.7223420438897922,0.8478619373475144,0.29030046252950203,0.6650684968838765,0.9493434611058336,0.43005995942564523,0.7135257657123723,0.317797655788831,0.05607323699393807,0.46397670345237996,0.6369380784265013,0.1754224090136265,0.05250165782621319,1.0,-31.428689080722346
0.5683013685926395,0.8198620426418503,0.2696387777188106,0.2630129150412325,0.962432384301434,0.6899460165427602,0.7550852932219168,0.4161553279363024,0.8654238636005404,0.32009700265654895,0.7929188800323401,0.06211623164401847,0.23018377679682178,0.5121993762860187,0.5208123641749944,0.3741370243812644,0.29244946435332797,0.019660263373532327,0.43071122944333595,0.30267128787501585,0.5120969591809045,0.8870536639329225,0.5955050481611264,0.36304214591652495,0.2475011744285993,0.8230502644052529,0.9591686717896919,0.6060292290380302,0.5329417459366593,0.18462229321801937,0.3587766481648732,0.0628892356908165,0.15867222499640987,0.32317013520232274,0.022549387921968034,0.3010255796699157,0.21756881932048633,0.1565094053452687,0.28086803618530276,1.0,-27.44499898754445
0.1986338911350416,0.35901123578609917,0.38279271808774973,0.6395343012931348,0.3637917089041409,0.04608016880392596,0.23663964671132554,0.9488608834254622,0.7029014460802382,0.509885241689518,0.9580881623890687,0.8192523478573996,0.31192947909782665,0.9212768746319224,0.46483893444197844,0.0011367905483858909,0.6359711666684104,0.25699087804784937,0.22384337927225617,0.12319416671855743,0.32267932728554427,0.5626532749511474,0.7061863307568889,0.47410887222697984,0.9664851566064488,0.6887763987410644,0.11611616588125384,0.4142845541614697,0.7085268647412063,0.14276376844921312,0.47442771920564697,0.5094466720055075,0.8435678570445471,0.9545004035412876,0.027371888962250734,0.05621974472697722,0.35781242491338183,0.9475922050886221,0.6694940463045822,1.0,-27.39218310982284
0.7510538577286527,0.3036655520979533,0.30787075725153035,0.7583365334955796,0.80881788884229,0.5688907443481086,0.46574800726158305,0.5527886960996989,0.01143792250318898,0.41965357548706317,0.05721506478189253,0.6213811226365961,0.8807078731239272,0.7295423714366348,0.3741485306476784,0.5873224755037325,0.3982554791673615,0.9305206576708731,0.1942342084599349,0.8287612038803629,0.21920116679652313,0.3368804697333839,0.6566640445766112,0.4804703614951298,0.9303156078576699,0.5659315226805492,0.9428797571188823,0.060499900415532104,0.5878931503757339,0.04378030737451921,0.9630662004660621,0.2307924317921083,0.3587652189155571,0.5349270705246052,0.04281137072491337,0.7687894217404159,0.20500057016727102,0.3055522436069449,0.08937484144412,1.0,-11.239737026456927
0.8500823528567137,0.3942054289931449,0.5037649878578248,0.42517257276295517,0.6584424466469118,0.9602581757143273,0.05235199599785256,0.4189009095531079,0.20218690197858558,0.9594097940204434,0.6300109513097739,0.19531893980684312,0.8288525126807387,0.9444634509049364,0.7993642090707214,0.5194904195447514,0.9495103669611868,0.7152530757480275,0.4762784992148469,0.04711938755495648,0.20520174545516912,0.8885067212147688,0.4607615141547291,0.181983925656235,0.2620926584827392,0.7376030140006713,0.8690503474513649,0.5894708440540081,0.8060810439453244,0.7572153908177855,0.15818421443965347,0.42673778142326635,0.8872093127395798,0.9372777130723917,0.5446275894974448,0.5720205943635156,0.5992385321182278,0.8400226400881875,0.7785659542458645,1.0,1.440998510767864
0.6441684399645012,0.9852081786890307,0.2743452276280973,0.5990145675783686,0.6722536459785873,0.29319857045762143,0.13952842662208154,0.6023422219332701,0.1348390848224863,0.6162452375583513,0.7365064798198049,0.564406501149751,0.3931391095291925,0.7290577993538705,0.7659146758806061,0.2242411263026387,0.21247741617256422,0.7929604497904136,0.07196522743012523,0.8259104389234511,0.3677363828620702,0.022626474820759523,0.48218975740843084,0.7176732645028889,0.8755017207888572,0.7061594051549195,0.7765985498365621,0.8845984591682887,0.047210070330186205,0.5793987115988525,0.2563366627612923,0.3295325572833776,0.502192162186577,0.6558956377530405,0.1476549577637183,0.6455791100701784,0.6085126706406194,0.2956328407669734,0.35560924045387476,1.0,-11.103486579524708
0.2956475020340269,0.6818840609747561,0.700698705055627,0.9631787649240782,0.5190260166688271,0.34558930292511214,0.572425985425405,0.5477180564181235,0.2382444477446456,0.7385546071171325,0.7792830175847929,0.3881105722530761,0.8711323765135732,0.21418607234317377,0.7314436418460273,0.1674418470629967,0.4996171052251892,0.9550010421132605,0.3042044714302249,0.6268724073057275,0.3612051503465572,0.7255027487264095,0.8990180446021857,0.9529717798641544,0.6921674689095285,0.019978674471677227,0.5393532764938094,0.41184895229666785,0.4678133555606523,0.17978177651488358,0.5984822736980575,0.8387580539936205,0.9164620961867488,0.5413553119256604,0.7107522226369016,0.9066438249075716,0.1847606558956466,0.05758595439033298,0.9763954882865297,1.0,-23.378211530008244
0.4891708669110022,0.7479303707683456,0.25334929790468685,0.7910300805241647,0.39194434102664855,0.5264726622102549,0.08074581711858786,0.8077621230860162,0.24849849392351353,0.40327074946522423,0.36022835350022164,0.5597820468916567,0.16205065178457423,0.822436813441819,0.4569642678439022,0.885844462975448,0.24160483037226843,0.7735092946779777,0.7175628898611407,0.8105649450235466,0.28059850849336176,0.7920453573368683,0.6873531388606156,0.04787877470676971,0.8071074994718733,0.7670126059336345,0.880708761657473,0.44339195366021844,0.8830542225644341,0.9485225115661416,0.9075149663470163,0.18475524742071114,0.003647572918437314,0.7310809421173706,0.7632102941542172,0.1462820738209185,0.4692531088087859,0.21654837937634985,0.2460189066720616,1.0,-20.308721445720494
0.2122543731776496,0.2409669512897873,0.5280946579020442,0.3092626902202603,0.5299731788839599,0.6111198450118899,0.22270490055085457,0.7274122053548694,0.5824449249785075,0.787647687301962,0.6001681205128886,0.5772544390886343,0.5022479864426898,0.9772854853827739,0.34962466960382443,0.690506172556543,0.6889416040275189,0.902821397827158,0.5224544377537446,0.2596693533542105,0.9813593223581746,0.8728129316502674,0.4394892924832614,0.6771860133849713,0.7507975778447619,0.28675206816221843,0.7056843220121477,0.08550631091519811,0.7505281766089771,0.6545638228053455,0.46120522630058713,0.20585427556363256,0.3484329958072542,0.3857363106636281,0.5305269072900294,0.19774319994419065,0.2825109630896995,0.7989558018083363,0.3540615162458405,1.0,-10.668668137298022
0.7563718572946156,0.6266432016281287,0.9086668255243272,0.7505605133296367,0.1631329180416785,0.23200414531839242,0.8710187496239181,0.17586188947283143,0.6642703407710302,0.2538821605968825,0.3950433373277925,0.3300974713686684,0.06644543821669191,0.018429862886857773,0.6722146386537284,0.0574047765794079,0.1913719707239705,0.7627685206972252,0.8958992622671514,0.7547779615690322,0.4373221095194124,0.13611258139971305,0.12250600621066432,0.11986108889190672,0.9719430833605327,0.18304748068267596,0.02664894520765848,0.8640685840798072,0.22829648688793702,0.33118653897179506,0.8823475004415028,0.29086416866376863,0.11288158604620835,0.35314503018642507,0.07590127093745269,0.6873923661428677,0.5126205309954904,0.24735624760207653,0.22642444664266115,1.0,-39.03762848768547
0.11363015801105825,0.7841758438052638,0.4064278492563781,0.8261802563090592,0.7190965559401583,0.41243878643887066,0.5005845426237179,0.6195752498845507,0.23463913594603725,0.9903714489479146,0.04143242252091606,0.3195908157993409,0.0031930748952552213,0.17967781067835775,0.39943318440962294,0.05920148853364826,0.7363974698386093,0.8786461817738397,0.3815326525601559,0.3093075081716604,0.18788690420917153,0.4718551528245518,0.5076803704413528,0.5035673966070221,0.7649312768747912,0.618011629810932,0.49597533532682214,0.45635219295055607,0.9507741463263196,0.982371294530152,0.8205766852425392,0.260581596912571,0.9572393098480029,0.9387767467704532,0.8633643288759764,0.7117039566941368,0.5231714543744427,0.48785762343305916,0.5076561880649136,1.0,13.255592289583507
